id,property_id,property_name,city,province,area,state,address,room_count,room_type, tad_review_rating,rating_count
"961","354685","The Centre Point","Kochi","Kochi","'MG Road'","Kerala","Opp. Air India Building, MG Road","http://ui.cltpstatic.com/places/hotels/3546/354685/images/Result_view_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/Lobby_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/liv_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/geust_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/guest_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/gust_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/bath_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/bath3_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/Restaurant_w.jpg|http://ui.cltpstatic.com/places/hotels/3546/354685/images/Capture.JPG1_w.jpg","30","Superior Room","4.1176","19","17"
"962","313741","Old Lighthouse Bristow","Kochi","Kochi","'Fort Kochi'","Kerala","Beach Road, Next to INS Dronacharya, Fort Kochi","http://ui.cltpstatic.com/places/hotels/3137/313741/images/swimming_pool_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/img-blow-7_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/exterior_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/result_view_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/img-blow-8_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/img-blow-17_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/guestroom3_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/guestroom_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/guestroom2_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/guestroom5_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/guestroom4_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/balcony_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/img-blow-11_w.jpg|http://ui.cltpstatic.com/places/hotels/3137/313741/images/img-blow-2_w.jpg","11","Garden View Room","3.9922","635","387"
"963","1358694","Hotel Classic Mid Town","Kolhapur","Kolhapur",,"Maharashtra","1837 KH/1, 'A' Ward, Behind Rankala Stand, Kolhapur","http://ui.cltpstatic.com/places/hotels/1358/1358694/images/Hotel_Classic_Result_View_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class2_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class4_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/Hotel_Classic_Corridoor_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class3_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class5_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/Hotel_Classic_Classic_Room_w.jpg|http://ui.cltpstatic.com/places/hotels/1358/1358694/images/class1_w.jpg","0",,"2.4595","46","37"
"964","934734","OYO Rooms Medical Hub Ruby Hospital","Kolkata","Kolkata","'Science City'","WestBengal","D-37, Sharoda Pali","http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(12)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(5)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(24)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(4)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(6)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(8)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(9)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(11)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(14)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(17)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(23)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(25)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(32)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(37)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(2)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(3)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(13)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(16)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(7)_w.jpg|http://ui.cltpstatic.com/places/hotels/9347/934734/images/OYO_Rooms_Ruby_Hospital_(27)_w.jpg","15","Standard Room","3.6667",,"3"
"965","956106","OYO Premium Cochin Airport Extension","Kochi","Kochi","'Cochin International Airport'","Kerala","Near Angamaly Railway Station, NH-47, Angamaly","http://ui.cltpstatic.com/places/hotels/9561/956106/images/g3_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/r1_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/r2_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/r3_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/g1_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/g2_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/g4_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/b1_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/b2_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/g5_w.jpg|http://ui.cltpstatic.com/places/hotels/9561/956106/images/g6_w.jpg","15","Standard Room","2",,"2"
"966","734930","Hotel Tirupati International","Kolkata","Kolkata","'Airport Zone'","WestBengal","32 Jessore Road, Rajbari Colony, Airport Gate No 2,","http://ui.cltpstatic.com/places/hotels/7349/734930/images/Hotel_extoer_w.jpg|http://ui.cltpstatic.com/places/hotels/7349/734930/images/elevation_w.jpg|http://ui.cltpstatic.com/places/hotels/7349/734930/images/guesroorm1_w.jpg|http://ui.cltpstatic.com/places/hotels/7349/734930/images/delxti_w.jpg|http://ui.cltpstatic.com/places/hotels/7349/734930/images/bathroom_w.jpg","18","Super Deluxe Room","2.1818","6","33"
"967","1326074","OYO Rooms National Highway 6 Near Alampur Crossing","Kolkata","Kolkata","'Kolkata Suburb'","WestBengal","Alampur More, Oppsite 61 Bus Stand NH 6, New Kolorah","http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room6_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/reception1_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/reception_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/lobby_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/corridor_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/corridor1_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room1_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room2_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room3_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room4_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room5_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room7_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/room8_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/bar1_w.jpg|http://ui.cltpstatic.com/places/hotels/1326/1326074/images/bar_w.jpg","0","Standard Room AC","1",,"12"
"968","718579","Transit Inn Guest House","Kolkata","Kolkata","'Airport Zone'","WestBengal","82/A, Jessore Road, 2nd Floor, OBC Building","http://ui.cltpstatic.com/places/hotels/7185/718579/images/IMG00200-20140222-1534_w.jpg|http://ui.cltpstatic.com/places/hotels/7185/718579/images/STD2_w.jpg|http://ui.cltpstatic.com/places/hotels/7185/718579/images/STD1_w.jpg|http://ui.cltpstatic.com/places/hotels/7185/718579/images/DLX1_w.jpg|http://ui.cltpstatic.com/places/hotels/7185/718579/images/STD_w.jpg","11","Standard","2.375","12","8"
"969","738252","Hotel Girija Residency","Kolhapur","Kolhapur","'New Shahupuri/Station Road'","Maharashtra","Swastik House, C S No 768/A, Shahapuri , E Ward,","http://ui.cltpstatic.com/places/hotels/7382/738252/images/51_(2)_w.jpg|http://ui.cltpstatic.com/places/hotels/7382/738252/images/71(2)_w.jpg|http://ui.cltpstatic.com/places/hotels/7382/738252/images/10_w.jpg|http://ui.cltpstatic.com/places/hotels/7382/738252/images/3_w.jpg|http://ui.cltpstatic.com/places/hotels/7382/738252/images/4_w.jpg|http://ui.cltpstatic.com/places/hotels/7382/738252/images/9_w.jpg","21","Non Ac Room","2.7333","1","15"
"970","327496","Hotel Hill View","Kochi","Kochi","'Info Park-Kakkanad'","Kerala","Civil Lane Road, Padamugal, Kakkanad","http://ui.cltpstatic.com/places/hotels/3274/327496/images/wsertyu_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/qwserty_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/fgfg_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/wweq_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/fgf_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/uertyu_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/asdfgh_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/qawsert_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/lounge_w.jpg|http://ui.cltpstatic.com/places/hotels/3274/327496/images/Banquet_Hall_w.JPG","45","Suite Room","3.5789","46","38"
"971","334481","Middleton Inn","Kolkata","Kolkata","'Maidan Metro Area'","WestBengal","10, Middleton Street","http://ui.cltpstatic.com/places/hotels/3344/334481/images/IMG_7908_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/IMG_7909_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/IMG_7894_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0078_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0075_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0055_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0058_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0063_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0068_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0073_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/std_deluxe_w.JPG|http://ui.cltpstatic.com/places/hotels/3344/334481/images/standard_w.JPG|http://ui.cltpstatic.com/places/hotels/3344/334481/images/executive_w.JPG|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0066_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/DSC_0074_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/IMG_7914_1_w.jpg|http://ui.cltpstatic.com/places/hotels/3344/334481/images/IMG_7917_1_w.jpg","0","Executive Deluxe Room","2.8947","42","19"
"972","708964","Edassery Mookkannoor Village Retreat","Kochi","Kochi","'Cochin International Airport'","Kerala","Door No: I / 177 A, Mookkannoor P.O, Ernakulam","http://ui.cltpstatic.com/places/hotels/7089/708964/images/Capture.JPG0_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/Capture_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/guest2_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/guest3_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/bath_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/0_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/living_room_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/Capture.JPG2_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/dining_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/con1_w.jpg|http://ui.cltpstatic.com/places/hotels/7089/708964/images/Capture.JPG3_w.jpg","14","AC Deluxe Room","4.3333",,"3"
"973","1329110","OYO Premium Vyttila Junction","Kochi","Kochi","'Vyttila'","Kerala","NH 47 Bypass Vyttila Kochi","http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0001_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0014_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/001_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/007_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/004_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/006_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/002_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/007_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/005_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/003_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/009_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0010_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0012_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0011_w.jpg|http://ui.cltpstatic.com/places/hotels/1329/1329110/images/0013_w.jpg","15","Standard Room AC","2.3902",,"41"
"974","1338754","Treebo Globe International","Kolkata","Kolkata","'Kalighat-Southern Avenue'","WestBengal","204, Harish Mukherjee Road","http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_7_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/FACADE_1_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/FACADE_2_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/FACADE_3_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/FACADE_4_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/ENTERANCE_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RECEPTION_1_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RECEPTION_2_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_2_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_3_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_4_(1)_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_4_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_5_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_6_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_9_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_11_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/BATHROOM_1_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/BATHROOM_2_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/BATHROOM_3_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/BATHROOM_4_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RESTAURANT_1_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RESTAURANT_2_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RESTAURANT_4_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RESTAURANT_5_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/RESTAURANT_7_w.jpg|http://ui.cltpstatic.com/places/hotels/1338/1338754/images/TREEBO_KOLKATA_GLOBE_INTERNATIONAL_OAK_1_w.jpg","24","Deluxe Room Single","3.8462","127","13"
"975","867602","Maxx Cochin Heritage","Kochi","Kochi","'Vyttila'","Kerala","Kaniyampuzha Toll, Eroor, Ernakulam Kerala 682306 India","http://ui.cltpstatic.com/places/hotels/8676/867602/images/Untitled_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2500_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/1461849_1401116490128893_75271375_n_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2530_(1)_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2530_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2583_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2455_w.jpg|http://ui.cltpstatic.com/places/hotels/8676/867602/images/2613_(1)_w.jpg","14","Deluxe Room","3.6667",,"9"
"976","956854","Vista Rooms At Chandan Menon Road","Kolhapur","Kolhapur","'Shivaji University'","Maharashtra"," 2100/K/165 - E,OLD PUNE-BANGALORE RD.,","http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2609_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2609_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2603_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2606_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2607_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/IMG_7748_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2603_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2606_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2607_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/IMG_7748_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/IMG_7749_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/IMG_7749_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2604_w.jpg|http://ui.cltpstatic.com/places/hotels/9568/956854/images/_MG_2604_w.jpg","31","Standard AC","2.4231",,"26"
"977","40765","Mermaid Hotel","Kochi","Kochi","'Vyttila'","Kerala","Mermaid Complex, Kaniyampuzha Road, Vyttila","http://ui.cltpstatic.com/places/hotels/4076/40765/images/Result_view_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/htlb_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/guest_room_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/guest_room_3_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/Guest_room_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/kicthen_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/guest_room_2_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/guest_room_5_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt01_02_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt03_05_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt02_02_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt03_02_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt03_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt02_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/rt01_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/fb01_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/restaurant_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/fb02_01_w.jpg|http://ui.cltpstatic.com/places/hotels/4076/40765/images/swimming_pool_w.jpg","83","Deluxe Room","3.3805","163","113"
"978","1347092","OYO Rooms Theatre Road","Kolkata","Kolkata","'Park Street and Vicinity'","WestBengal","Plot No. 16B, Shakespeare Sarani, Opposite Astor Hotel B. K Market, Second Floor","http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-3_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-9_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-2_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-1_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-4_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-5_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-6_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-7_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-10_w.jpg|http://ui.cltpstatic.com/places/hotels/1347/1347092/images/1347092-8_w.jpg","15","Standard Room AC","1.8889",,"18"
"979","42813","Hilltop Towers","Kodaikanal","Kodaikanal","'Near Kodai Lake'","TamilNadu","150 Club Road,","http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0473_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0526_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0491_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1852-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1857-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1853-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1862-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1872-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1881-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1932-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1933-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1927-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1853-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1847-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1884-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1893-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1904-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1909-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1915-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/DSCN-1913-min_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0516_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0483_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0494_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0502_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0488_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0501_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0511_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0529_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0530_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0517_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0480_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4281/42813/images/IMG_0505_1_w.jpg","26","Honeymoon Suite","4.1452",,"124"
"980","716917","Kodai Plaza","Kodaikanal","Kodaikanal","'Near Kodai Lake'","TamilNadu","10/91 A St. Antoniyar Kovil Street.","http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA005_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA004_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA001_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/bed_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA000_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA003_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA007_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA008_w.jpg|http://ui.cltpstatic.com/places/hotels/7169/716917/images/IMG-20140123-WA009_w.jpg","16","Standard Room Non AC","4","11","9"
"981","42112","Hotel Victerrace International","Kolkata","Kolkata","'Elgin Zone'","WestBengal","81, Sambhu Nath Pandit Street, Crossing of Elgin Road & Chowringhee","http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8843_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8846_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8847_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8849_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/ddelux_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/DSC_0155_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/DSC_0158_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/DSC_0150_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/spp_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/std_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/DSC_0160_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8854_1_w.jpg|http://ui.cltpstatic.com/places/hotels/4211/42112/images/IMG_8853_1_w.jpg","39","Deluxe Room","3.75","44","36"
